Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,Bounce Rate for Returning Visits,Avg. Actions per Returning Visit,Avg. Duration of a Returning Visit (in sec),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds)
2016-08-12,11,11,0,37,7,3,421,3,8,3,0,4,33%,2.7,00:00:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,36,30,0,0,1,1,0,0,36,0.27s,27%,3.4,00:00:38
2016-08-13,3,4,0,45,20,0,894,1,7,1,0,7,0%,7,00:00:46,0,0,0,0%,0,0,0,0%,0,0,0,0%,39,14,0,0,6,6,0,0,38,0.03s,0%,11.3,00:03:44
2016-08-14,3,3,0,14,5,0,1317,1,4,1,0,4,0%,4,00:00:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,11,7,0,0,3,3,0,0,11,0.1s,0%,4.7,00:07:19
2016-08-15,9,9,0,33,13,1,3563,2,7,2,0,4,0%,3.5,00:15:27,0,0,0,0%,0,0,0,0%,0,0,0,0%,26,20,0,0,7,6,0,0,23,0.23s,11%,3.7,00:06:36
2016-08-16,3,6,0,38,22,2,3093,2,30,1,0,22,0%,15,00:22:55,0,0,0,0%,0,0,0,0%,0,0,0,0%,38,22,0,0,0,0,0,0,36,0.2s,33%,6.3,00:08:36
2016-08-17,4,6,0,37,15,1,403,4,17,2,0,10,25%,4.3,00:01:08,0,0,0,0%,0,0,0,0%,0,0,0,0%,37,19,0,0,0,0,0,0,37,0.21s,17%,6.2,00:01:07
2016-08-18,5,6,0,26,10,1,238,1,4,1,0,4,0%,4,00:01:55,0,0,0,0%,0,0,0,0%,0,0,0,0%,23,18,0,0,3,3,0,0,23,0.13s,17%,4.3,00:00:40
2016-08-19,5,5,0,47,26,2,964,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,44,18,0,0,3,3,0,0,43,0.94s,40%,9.4,00:03:13
2016-08-22,4,6,0,33,24,3,688,5,9,3,0,3,60%,1.8,00:01:57,0,0,0,0%,0,0,0,0%,0,0,0,0%,22,11,0,0,11,5,0,0,16,0.06s,50%,5.5,00:01:55
2016-08-23,4,4,0,31,21,2,330,1,1,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,29,10,0,0,2,2,0,0,29,0.12s,50%,7.8,00:01:23
2016-08-24,10,15,0,56,18,7,582,6,15,4,0,9,67%,2.5,00:00:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,51,37,0,0,5,5,0,0,42,0.1s,47%,3.7,00:00:39
2016-08-25,7,7,0,12,4,5,893,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,11,9,0,0,1,1,0,0,11,0.21s,71%,1.7,00:02:08
2016-08-26,5,5,0,37,17,1,1094,3,18,3,0,14,33%,6,00:04:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,33,18,0,0,4,3,0,0,33,0.04s,20%,7.4,00:03:39
2016-08-27,2,2,0,25,22,0,5579,1,22,1,0,22,0%,22,01:32:45,0,0,0,0%,0,0,0,0%,0,0,0,0%,25,10,0,0,0,0,0,0,25,0.1s,0%,12.5,00:46:30
2016-08-28,3,4,0,33,20,1,520,2,21,2,0,20,50%,10.5,00:01:39,0,0,0,0%,0,0,0,0%,0,0,0,0%,29,17,0,0,4,2,0,0,29,0.16s,25%,8.3,00:02:10
2016-08-29,7,10,0,29,7,5,3052,4,14,1,0,7,25%,3.5,00:04:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,27,21,0,0,2,1,0,0,24,0.15s,50%,2.9,00:05:05
